ts,phase,mode,cycle_time_ms,cycle_num,ch,packets,pps,avg_pps,dwell_ms,z_score
1776657247.4373696,P4_ad_7000ms,rr,7000,150,9,7,8.793970108032227,,538,
1776657247.4373696,P4_ad_7000ms,rr,7000,150,10,3,3.7688441276550293,,538,
1776657247.4373696,P4_ad_7000ms,rr,7000,150,11,63,79.1457290649414,,538,
1776657247.4373696,P4_ad_7000ms,rr,7000,150,12,2,2.5125627517700195,,538,
1776657247.4373696,P4_ad_7000ms,rr,7000,150,13,0,0.0,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,1,42,52.76382064819336,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,2,4,5.025125503540039,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,3,4,5.025125503540039,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,4,3,3.7688441276550293,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,5,5,6.281406879425049,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,6,218,273.8693542480469,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,7,11,13.819095611572266,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,8,9,11.306532859802246,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,9,3,3.7688441276550293,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,10,3,3.7688441276550293,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,11,165,207.28643798828125,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,12,3,3.7688441276550293,,538,
1776657257.7933273,P4_ad_7000ms,rr,7000,151,13,1,1.2562813758850098,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,1,51,64.07035064697266,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,2,9,11.306532859802246,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,3,2,2.5125627517700195,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,4,2,2.5125627517700195,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,5,1,1.2562813758850098,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,6,163,204.77386474609375,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,7,8,10.050251007080078,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,8,8,10.050251007080078,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,9,10,12.562813758850098,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,10,4,5.025125503540039,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,11,56,70.35176086425781,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,12,5,6.281406879425049,,538,
1776657268.0584273,P4_ad_7000ms,rr,7000,152,13,0,0.0,,538,
